id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
10555,CDS,cde_fo,USDJPY,14619,OPTCUR,PE,132,USDJPY28MARCH24132PE,USDJPY24MAR132PE,USDJPY 28MAR24 132 PE,28-03-2024,1,0.01,132,,132
10556,CDS,cde_fo,USDJPY,14620,OPTCUR,CE,132.5,USDJPY28MARCH24132.5CE,USDJPY24MAR132.5CE,USDJPY 28MAR24 132.5 CE,28-03-2024,1,0.01,132,5,132.5
10557,CDS,cde_fo,USDJPY,14621,OPTCUR,PE,132.5,USDJPY28MARCH24132.5PE,USDJPY24MAR132.5PE,USDJPY 28MAR24 132.5 PE,28-03-2024,1,0.01,132,5,132.5
10558,CDS,cde_fo,USDJPY,14622,OPTCUR,CE,133,USDJPY28MARCH24133CE,USDJPY24MAR133CE,USDJPY 28MAR24 133 CE,28-03-2024,1,0.01,133,,133
10559,CDS,cde_fo,USDJPY,14623,OPTCUR,PE,133,USDJPY28MARCH24133PE,USDJPY24MAR133PE,USDJPY 28MAR24 133 PE,28-03-2024,1,0.01,133,,133
10560,CDS,cde_fo,USDJPY,14624,OPTCUR,CE,133.5,USDJPY28MARCH24133.5CE,USDJPY24MAR133.5CE,USDJPY 28MAR24 133.5 CE,28-03-2024,1,0.01,133,5,133.5
10561,CDS,cde_fo,USDJPY,14625,OPTCUR,PE,133.5,USDJPY28MARCH24133.5PE,USDJPY24MAR133.5PE,USDJPY 28MAR24 133.5 PE,28-03-2024,1,0.01,133,5,133.5
10562,CDS,cde_fo,USDJPY,14626,OPTCUR,CE,134,USDJPY28MARCH24134CE,USDJPY24MAR134CE,USDJPY 28MAR24 134 CE,28-03-2024,1,0.01,134,,134
10563,CDS,cde_fo,USDJPY,14627,OPTCUR,PE,134,USDJPY28MARCH24134PE,USDJPY24MAR134PE,USDJPY 28MAR24 134 PE,28-03-2024,1,0.01,134,,134
10564,CDS,cde_fo,USDJPY,14628,OPTCUR,CE,134.5,USDJPY28MARCH24134.5CE,USDJPY24MAR134.5CE,USDJPY 28MAR24 134.5 CE,28-03-2024,1,0.01,134,5,134.5
10565,CDS,cde_fo,USDJPY,14629,OPTCUR,PE,134.5,USDJPY28MARCH24134.5PE,USDJPY24MAR134.5PE,USDJPY 28MAR24 134.5 PE,28-03-2024,1,0.01,134,5,134.5
10566,CDS,cde_fo,USDJPY,14630,OPTCUR,CE,135,USDJPY28MARCH24135CE,USDJPY24MAR135CE,USDJPY 28MAR24 135 CE,28-03-2024,1,0.01,135,,135
10567,CDS,cde_fo,USDJPY,14631,OPTCUR,PE,135,USDJPY28MARCH24135PE,USDJPY24MAR135PE,USDJPY 28MAR24 135 PE,28-03-2024,1,0.01,135,,135
10568,CDS,cde_fo,USDJPY,14632,OPTCUR,CE,135.5,USDJPY28MARCH24135.5CE,USDJPY24MAR135.5CE,USDJPY 28MAR24 135.5 CE,28-03-2024,1,0.01,135,5,135.5
10569,CDS,cde_fo,USDJPY,14633,OPTCUR,PE,135.5,USDJPY28MARCH24135.5PE,USDJPY24MAR135.5PE,USDJPY 28MAR24 135.5 PE,28-03-2024,1,0.01,135,5,135.5
10570,CDS,cde_fo,USDJPY,14634,OPTCUR,CE,136,USDJPY28MARCH24136CE,USDJPY24MAR136CE,USDJPY 28MAR24 136 CE,28-03-2024,1,0.01,136,,136
10571,CDS,cde_fo,USDJPY,14635,OPTCUR,PE,136,USDJPY28MARCH24136PE,USDJPY24MAR136PE,USDJPY 28MAR24 136 PE,28-03-2024,1,0.01,136,,136
10572,CDS,cde_fo,USDJPY,14636,OPTCUR,CE,136.5,USDJPY28MARCH24136.5CE,USDJPY24MAR136.5CE,USDJPY 28MAR24 136.5 CE,28-03-2024,1,0.01,136,5,136.5
10573,CDS,cde_fo,USDJPY,14637,OPTCUR,PE,136.5,USDJPY28MARCH24136.5PE,USDJPY24MAR136.5PE,USDJPY 28MAR24 136.5 PE,28-03-2024,1,0.01,136,5,136.5
10574,CDS,cde_fo,USDJPY,14638,OPTCUR,CE,137,USDJPY28MARCH24137CE,USDJPY24MAR137CE,USDJPY 28MAR24 137 CE,28-03-2024,1,0.01,137,,137
10575,CDS,cde_fo,USDJPY,14639,OPTCUR,PE,137,USDJPY28MARCH24137PE,USDJPY24MAR137PE,USDJPY 28MAR24 137 PE,28-03-2024,1,0.01,137,,137
10576,CDS,cde_fo,USDJPY,14640,OPTCUR,CE,137.5,USDJPY28MARCH24137.5CE,USDJPY24MAR137.5CE,USDJPY 28MAR24 137.5 CE,28-03-2024,1,0.01,137,5,137.5
10577,CDS,cde_fo,USDJPY,14641,OPTCUR,PE,137.5,USDJPY28MARCH24137.5PE,USDJPY24MAR137.5PE,USDJPY 28MAR24 137.5 PE,28-03-2024,1,0.01,137,5,137.5
10578,CDS,cde_fo,USDJPY,14642,OPTCUR,CE,138,USDJPY28MARCH24138CE,USDJPY24MAR138CE,USDJPY 28MAR24 138 CE,28-03-2024,1,0.01,138,,138
10579,CDS,cde_fo,USDJPY,14643,OPTCUR,PE,138,USDJPY28MARCH24138PE,USDJPY24MAR138PE,USDJPY 28MAR24 138 PE,28-03-2024,1,0.01,138,,138
10580,CDS,cde_fo,USDJPY,14644,OPTCUR,CE,138.5,USDJPY28MARCH24138.5CE,USDJPY24MAR138.5CE,USDJPY 28MAR24 138.5 CE,28-03-2024,1,0.01,138,5,138.5
10581,CDS,cde_fo,JPYINR,14645,OPTCUR,CE,66.25,JPYINR26SEPTEMBER2366.25CE,JPYINR23SEP66.25CE,JPYINR 26SEP23 66.25 CE,26-09-2023,1,0.0025,66,25,66.25
10582,CDS,cde_fo,JPYINR,14646,OPTCUR,PE,66.25,JPYINR26SEPTEMBER2366.25PE,JPYINR23SEP66.25PE,JPYINR 26SEP23 66.25 PE,26-09-2023,1,0.0025,66,25,66.25
10583,CDS,cde_fo,JPYINR,14647,OPTCUR,CE,66.5,JPYINR26SEPTEMBER2366.5CE,JPYINR23SEP66.5CE,JPYINR 26SEP23 66.5 CE,26-09-2023,1,0.0025,66,5,66.5
10584,CDS,cde_fo,JPYINR,14648,OPTCUR,PE,66.5,JPYINR26SEPTEMBER2366.5PE,JPYINR23SEP66.5PE,JPYINR 26SEP23 66.5 PE,26-09-2023,1,0.0025,66,5,66.5
10585,CDS,cde_fo,USDJPY,14649,OPTCUR,PE,138.5,USDJPY28MARCH24138.5PE,USDJPY24MAR138.5PE,USDJPY 28MAR24 138.5 PE,28-03-2024,1,0.01,138,5,138.5
10586,CDS,cde_fo,USDJPY,14650,OPTCUR,CE,139,USDJPY28MARCH24139CE,USDJPY24MAR139CE,USDJPY 28MAR24 139 CE,28-03-2024,1,0.01,139,,139
10587,CDS,cde_fo,USDJPY,14651,OPTCUR,PE,139,USDJPY28MARCH24139PE,USDJPY24MAR139PE,USDJPY 28MAR24 139 PE,28-03-2024,1,0.01,139,,139
10588,CDS,cde_fo,USDJPY,14652,OPTCUR,CE,139.5,USDJPY28MARCH24139.5CE,USDJPY24MAR139.5CE,USDJPY 28MAR24 139.5 CE,28-03-2024,1,0.01,139,5,139.5
10589,CDS,cde_fo,USDJPY,14653,OPTCUR,PE,139.5,USDJPY28MARCH24139.5PE,USDJPY24MAR139.5PE,USDJPY 28MAR24 139.5 PE,28-03-2024,1,0.01,139,5,139.5
10590,CDS,cde_fo,USDJPY,14654,OPTCUR,CE,140,USDJPY28MARCH24140CE,USDJPY24MAR140CE,USDJPY 28MAR24 140 CE,28-03-2024,1,0.01,140,,140
10591,CDS,cde_fo,USDJPY,14655,OPTCUR,PE,140,USDJPY28MARCH24140PE,USDJPY24MAR140PE,USDJPY 28MAR24 140 PE,28-03-2024,1,0.01,140,,140
10592,CDS,cde_fo,USDJPY,14656,OPTCUR,CE,140.5,USDJPY28MARCH24140.5CE,USDJPY24MAR140.5CE,USDJPY 28MAR24 140.5 CE,28-03-2024,1,0.01,140,5,140.5
10593,CDS,cde_fo,USDJPY,14657,OPTCUR,PE,140.5,USDJPY28MARCH24140.5PE,USDJPY24MAR140.5PE,USDJPY 28MAR24 140.5 PE,28-03-2024,1,0.01,140,5,140.5
10594,CDS,cde_fo,USDJPY,14658,OPTCUR,CE,141,USDJPY28MARCH24141CE,USDJPY24MAR141CE,USDJPY 28MAR24 141 CE,28-03-2024,1,0.01,141,,141
10595,CDS,cde_fo,USDJPY,14659,OPTCUR,PE,141,USDJPY28MARCH24141PE,USDJPY24MAR141PE,USDJPY 28MAR24 141 PE,28-03-2024,1,0.01,141,,141
10596,CDS,cde_fo,USDJPY,14660,OPTCUR,CE,141.5,USDJPY28MARCH24141.5CE,USDJPY24MAR141.5CE,USDJPY 28MAR24 141.5 CE,28-03-2024,1,0.01,141,5,141.5
10597,CDS,cde_fo,USDJPY,14669,OPTCUR,PE,141.5,USDJPY28MARCH24141.5PE,USDJPY24MAR141.5PE,USDJPY 28MAR24 141.5 PE,28-03-2024,1,0.01,141,5,141.5
10598,CDS,cde_fo,USDJPY,14670,OPTCUR,CE,142,USDJPY28MARCH24142CE,USDJPY24MAR142CE,USDJPY 28MAR24 142 CE,28-03-2024,1,0.01,142,,142
10599,CDS,cde_fo,USDJPY,14671,OPTCUR,PE,142,USDJPY28MARCH24142PE,USDJPY24MAR142PE,USDJPY 28MAR24 142 PE,28-03-2024,1,0.01,142,,142
10600,CDS,cde_fo,USDJPY,14672,OPTCUR,CE,142.5,USDJPY28MARCH24142.5CE,USDJPY24MAR142.5CE,USDJPY 28MAR24 142.5 CE,28-03-2024,1,0.01,142,5,142.5
10601,CDS,cde_fo,USDJPY,14673,OPTCUR,PE,142.5,USDJPY28MARCH24142.5PE,USDJPY24MAR142.5PE,USDJPY 28MAR24 142.5 PE,28-03-2024,1,0.01,142,5,142.5
10602,CDS,cde_fo,USDJPY,14674,OPTCUR,CE,143,USDJPY28MARCH24143CE,USDJPY24MAR143CE,USDJPY 28MAR24 143 CE,28-03-2024,1,0.01,143,,143
10603,CDS,cde_fo,USDJPY,14675,OPTCUR,PE,143,USDJPY28MARCH24143PE,USDJPY24MAR143PE,USDJPY 28MAR24 143 PE,28-03-2024,1,0.01,143,,143
10604,CDS,cde_fo,USDJPY,14676,OPTCUR,CE,143.5,USDJPY28MARCH24143.5CE,USDJPY24MAR143.5CE,USDJPY 28MAR24 143.5 CE,28-03-2024,1,0.01,143,5,143.5
10605,CDS,cde_fo,JPYINR,14681,OPTCUR,CE,66.75,JPYINR26SEPTEMBER2366.75CE,JPYINR23SEP66.75CE,JPYINR 26SEP23 66.75 CE,26-09-2023,1,0.0025,66,75,66.75
10606,CDS,cde_fo,JPYINR,14682,OPTCUR,PE,66.75,JPYINR26SEPTEMBER2366.75PE,JPYINR23SEP66.75PE,JPYINR 26SEP23 66.75 PE,26-09-2023,1,0.0025,66,75,66.75
10607,CDS,cde_fo,USDJPY,14683,OPTCUR,PE,143.5,USDJPY28MARCH24143.5PE,USDJPY24MAR143.5PE,USDJPY 28MAR24 143.5 PE,28-03-2024,1,0.01,143,5,143.5
10608,CDS,cde_fo,EURINR,14685,OPTCUR,CE,95,EURINR28MARCH2495CE,EURINR24MAR95CE,EURINR 28MAR24 95 CE,28-03-2024,1,0.0025,95,,95
10609,CDS,cde_fo,EURINR,14686,OPTCUR,PE,95,EURINR28MARCH2495PE,EURINR24MAR95PE,EURINR 28MAR24 95 PE,28-03-2024,1,0.0025,95,,95
10610,CDS,cde_fo,EURUSD,14687,OPTCUR,CE,1.2,EURUSD28MARCH241.2CE,EURUSD24MAR1.2CE,EURUSD 28MAR24 1.2 CE,28-03-2024,1,0.0001,1,2,1.2
10611,CDS,cde_fo,EURUSD,14688,OPTCUR,PE,1.2,EURUSD28MARCH241.2PE,EURUSD24MAR1.2PE,EURUSD 28MAR24 1.2 PE,28-03-2024,1,0.0001,1,2,1.2
10612,CDS,cde_fo,EURUSD,14693,OPTCUR,CE,1.205,EURUSD28MARCH241.205CE,EURUSD24MAR1.205CE,EURUSD 28MAR24 1.205 CE,28-03-2024,1,0.0001,1,205,1.205
10613,CDS,cde_fo,EURUSD,14694,OPTCUR,PE,1.205,EURUSD28MARCH241.205PE,EURUSD24MAR1.205PE,EURUSD 28MAR24 1.205 PE,28-03-2024,1,0.0001,1,205,1.205
10614,CDS,cde_fo,GBPINR,14695,OPTCUR,CE,107.25,GBPINR09JUNE23107.25CE,GBPINR23609107.25CE,GBPINR 09JUN23 107.25 CE,09-06-2023,1,0.0025,107,25,107.25
10615,CDS,cde_fo,GBPINR,14696,OPTCUR,PE,107.25,GBPINR09JUNE23107.25PE,GBPINR23609107.25PE,GBPINR 09JUN23 107.25 PE,09-06-2023,1,0.0025,107,25,107.25
10616,CDS,cde_fo,GBPINR,14697,OPTCUR,CE,107.25,GBPINR28MARCH24107.25CE,GBPINR24MAR107.25CE,GBPINR 28MAR24 107.25 CE,28-03-2024,1,0.0025,107,25,107.25
10617,CDS,cde_fo,GBPINR,14698,OPTCUR,PE,107.25,GBPINR28MARCH24107.25PE,GBPINR24MAR107.25PE,GBPINR 28MAR24 107.25 PE,28-03-2024,1,0.0025,107,25,107.25
10618,CDS,cde_fo,GBPUSD,14699,OPTCUR,CE,1.35,GBPUSD28MARCH241.35CE,GBPUSD24MAR1.35CE,GBPUSD 28MAR24 1.35 CE,28-03-2024,1,0.0001,1,35,1.35
10619,CDS,cde_fo,GBPUSD,14700,OPTCUR,PE,1.35,GBPUSD28MARCH241.35PE,GBPUSD24MAR1.35PE,GBPUSD 28MAR24 1.35 PE,28-03-2024,1,0.0001,1,35,1.35
10620,CDS,cde_fo,JPYINR,14701,OPTCUR,CE,68.75,JPYINR28MARCH2468.75CE,JPYINR24MAR68.75CE,JPYINR 28MAR24 68.75 CE,28-03-2024,1,0.0025,68,75,68.75
10621,CDS,cde_fo,JPYINR,14702,OPTCUR,PE,68.75,JPYINR28MARCH2468.75PE,JPYINR24MAR68.75PE,JPYINR 28MAR24 68.75 PE,28-03-2024,1,0.0025,68,75,68.75
10622,CDS,cde_fo,USDJPY,14703,OPTCUR,CE,119,USDJPY28MARCH24119CE,USDJPY24MAR119CE,USDJPY 28MAR24 119 CE,28-03-2024,1,0.01,119,,119
10623,CDS,cde_fo,USDJPY,14704,OPTCUR,PE,119,USDJPY28MARCH24119PE,USDJPY24MAR119PE,USDJPY 28MAR24 119 PE,28-03-2024,1,0.01,119,,119
10624,CDS,cde_fo,USDJPY,14861,OPTCUR,CE,122,USDJPY26SEPTEMBER23122CE,USDJPY23SEP122CE,USDJPY 26SEP23 122 CE,26-09-2023,1,0.01,122,,122
10625,CDS,cde_fo,USDJPY,14862,OPTCUR,PE,122,USDJPY26SEPTEMBER23122PE,USDJPY23SEP122PE,USDJPY 26SEP23 122 PE,26-09-2023,1,0.01,122,,122
10626,CDS,cde_fo,USDJPY,14863,OPTCUR,CE,122.5,USDJPY26SEPTEMBER23122.5CE,USDJPY23SEP122.5CE,USDJPY 26SEP23 122.5 CE,26-09-2023,1,0.01,122,5,122.5
10627,CDS,cde_fo,USDJPY,14864,OPTCUR,PE,122.5,USDJPY26SEPTEMBER23122.5PE,USDJPY23SEP122.5PE,USDJPY 26SEP23 122.5 PE,26-09-2023,1,0.01,122,5,122.5
10628,CDS,cde_fo,USDJPY,14865,OPTCUR,CE,123,USDJPY26SEPTEMBER23123CE,USDJPY23SEP123CE,USDJPY 26SEP23 123 CE,26-09-2023,1,0.01,123,,123
10629,CDS,cde_fo,USDJPY,14866,OPTCUR,PE,123,USDJPY26SEPTEMBER23123PE,USDJPY23SEP123PE,USDJPY 26SEP23 123 PE,26-09-2023,1,0.01,123,,123
10630,CDS,cde_fo,USDJPY,14867,OPTCUR,CE,123.5,USDJPY26SEPTEMBER23123.5CE,USDJPY23SEP123.5CE,USDJPY 26SEP23 123.5 CE,26-09-2023,1,0.01,123,5,123.5
10631,CDS,cde_fo,USDJPY,14868,OPTCUR,PE,123.5,USDJPY26SEPTEMBER23123.5PE,USDJPY23SEP123.5PE,USDJPY 26SEP23 123.5 PE,26-09-2023,1,0.01,123,5,123.5
10632,CDS,cde_fo,USDJPY,14869,OPTCUR,CE,124,USDJPY26SEPTEMBER23124CE,USDJPY23SEP124CE,USDJPY 26SEP23 124 CE,26-09-2023,1,0.01,124,,124
10633,CDS,cde_fo,USDJPY,14870,OPTCUR,PE,124,USDJPY26SEPTEMBER23124PE,USDJPY23SEP124PE,USDJPY 26SEP23 124 PE,26-09-2023,1,0.01,124,,124
10634,CDS,cde_fo,USDINR,14923,OPTCUR,CE,86.75,USDINR27DECEMBER2386.75CE,USDINR23DEC86.75CE,USDINR 27DEC23 86.75 CE,27-12-2023,1,0.0025,86,75,86.75
10635,CDS,cde_fo,USDINR,14924,OPTCUR,PE,86.75,USDINR27DECEMBER2386.75PE,USDINR23DEC86.75PE,USDINR 27DEC23 86.75 PE,27-12-2023,1,0.0025,86,75,86.75
10636,CDS,cde_fo,USDINR,14925,OPTCUR,CE,87,USDINR27DECEMBER2387CE,USDINR23DEC87CE,USDINR 27DEC23 87 CE,27-12-2023,1,0.0025,87,,87
10637,CDS,cde_fo,USDINR,14926,OPTCUR,PE,87,USDINR27DECEMBER2387PE,USDINR23DEC87PE,USDINR 27DEC23 87 PE,27-12-2023,1,0.0025,87,,87
10638,CDS,cde_fo,USDINR,14927,OPTCUR,CE,87.25,USDINR27DECEMBER2387.25CE,USDINR23DEC87.25CE,USDINR 27DEC23 87.25 CE,27-12-2023,1,0.0025,87,25,87.25
10639,CDS,cde_fo,USDINR,14928,OPTCUR,PE,87.25,USDINR27DECEMBER2387.25PE,USDINR23DEC87.25PE,USDINR 27DEC23 87.25 PE,27-12-2023,1,0.0025,87,25,87.25
10640,CDS,cde_fo,USDINR,14929,OPTCUR,CE,87.5,USDINR27DECEMBER2387.5CE,USDINR23DEC87.5CE,USDINR 27DEC23 87.5 CE,27-12-2023,1,0.0025,87,5,87.5
10641,CDS,cde_fo,USDINR,14930,OPTCUR,PE,87.5,USDINR27DECEMBER2387.5PE,USDINR23DEC87.5PE,USDINR 27DEC23 87.5 PE,27-12-2023,1,0.0025,87,5,87.5
10642,CDS,cde_fo,EURINR,14983,OPTCUR,CE,92.75,EURINR27JUNE2392.75CE,EURINR23JUN92.75CE,EURINR 27JUN23 92.75 CE,27-06-2023,1,0.0025,92,75,92.75
10643,CDS,cde_fo,EURINR,14984,OPTCUR,PE,92.75,EURINR27JUNE2392.75PE,EURINR23JUN92.75PE,EURINR 27JUN23 92.75 PE,27-06-2023,1,0.0025,92,75,92.75
10644,CDS,cde_fo,EURINR,14985,OPTCUR,CE,93,EURINR27JUNE2393CE,EURINR23JUN93CE,EURINR 27JUN23 93 CE,27-06-2023,1,0.0025,93,,93
10645,CDS,cde_fo,EURINR,14986,OPTCUR,PE,93,EURINR27JUNE2393PE,EURINR23JUN93PE,EURINR 27JUN23 93 PE,27-06-2023,1,0.0025,93,,93
10646,CDS,cde_fo,EURINR,14987,OPTCUR,CE,92.75,EURINR26SEPTEMBER2392.75CE,EURINR23SEP92.75CE,EURINR 26SEP23 92.75 CE,26-09-2023,1,0.0025,92,75,92.75
10647,CDS,cde_fo,EURINR,14988,OPTCUR,PE,92.75,EURINR26SEPTEMBER2392.75PE,EURINR23SEP92.75PE,EURINR 26SEP23 92.75 PE,26-09-2023,1,0.0025,92,75,92.75
10648,CDS,cde_fo,EURINR,14989,OPTCUR,CE,93,EURINR26SEPTEMBER2393CE,EURINR23SEP93CE,EURINR 26SEP23 93 CE,26-09-2023,1,0.0025,93,,93
10649,CDS,cde_fo,EURINR,14990,OPTCUR,PE,93,EURINR26SEPTEMBER2393PE,EURINR23SEP93PE,EURINR 26SEP23 93 PE,26-09-2023,1,0.0025,93,,93
10650,CDS,cde_fo,USDINR,14991,OPTCUR,CE,87.75,USDINR27DECEMBER2387.75CE,USDINR23DEC87.75CE,USDINR 27DEC23 87.75 CE,27-12-2023,1,0.0025,87,75,87.75
10651,CDS,cde_fo,USDINR,14992,OPTCUR,PE,87.75,USDINR27DECEMBER2387.75PE,USDINR23DEC87.75PE,USDINR 27DEC23 87.75 PE,27-12-2023,1,0.0025,87,75,87.75
10652,CDS,cde_fo,USDINR,14993,OPTCUR,CE,88,USDINR27DECEMBER2388CE,USDINR23DEC88CE,USDINR 27DEC23 88 CE,27-12-2023,1,0.0025,88,,88
10653,CDS,cde_fo,USDINR,14994,OPTCUR,PE,88,USDINR27DECEMBER2388PE,USDINR23DEC88PE,USDINR 27DEC23 88 PE,27-12-2023,1,0.0025,88,,88
10654,CDS,cde_fo,USDINR,14995,OPTCUR,CE,88.25,USDINR27DECEMBER2388.25CE,USDINR23DEC88.25CE,USDINR 27DEC23 88.25 CE,27-12-2023,1,0.0025,88,25,88.25
10655,CDS,cde_fo,USDINR,14996,OPTCUR,PE,88.25,USDINR27DECEMBER2388.25PE,USDINR23DEC88.25PE,USDINR 27DEC23 88.25 PE,27-12-2023,1,0.0025,88,25,88.25
10656,CDS,cde_fo,USDINR,14997,OPTCUR,CE,88.5,USDINR27DECEMBER2388.5CE,USDINR23DEC88.5CE,USDINR 27DEC23 88.5 CE,27-12-2023,1,0.0025,88,5,88.5
10657,CDS,cde_fo,USDINR,14998,OPTCUR,PE,88.5,USDINR27DECEMBER2388.5PE,USDINR23DEC88.5PE,USDINR 27DEC23 88.5 PE,27-12-2023,1,0.0025,88,5,88.5
10658,CDS,cde_fo,GBPINR,15049,OPTCUR,CE,106.75,GBPINR27JUNE23106.75CE,GBPINR23JUN106.75CE,GBPINR 27JUN23 106.75 CE,27-06-2023,1,0.0025,106,75,106.75
10659,CDS,cde_fo,GBPINR,15050,OPTCUR,PE,106.75,GBPINR27JUNE23106.75PE,GBPINR23JUN106.75PE,GBPINR 27JUN23 106.75 PE,27-06-2023,1,0.0025,106,75,106.75
10660,CDS,cde_fo,GBPINR,15051,OPTCUR,CE,107,GBPINR27JUNE23107CE,GBPINR23JUN107CE,GBPINR 27JUN23 107 CE,27-06-2023,1,0.0025,107,,107
10661,CDS,cde_fo,GBPINR,15052,OPTCUR,PE,107,GBPINR27JUNE23107PE,GBPINR23JUN107PE,GBPINR 27JUN23 107 PE,27-06-2023,1,0.0025,107,,107
10662,CDS,cde_fo,GBPINR,15053,OPTCUR,CE,106.75,GBPINR26SEPTEMBER23106.75CE,GBPINR23SEP106.75CE,GBPINR 26SEP23 106.75 CE,26-09-2023,1,0.0025,106,75,106.75
10663,CDS,cde_fo,GBPINR,15054,OPTCUR,PE,106.75,GBPINR26SEPTEMBER23106.75PE,GBPINR23SEP106.75PE,GBPINR 26SEP23 106.75 PE,26-09-2023,1,0.0025,106,75,106.75
10664,CDS,cde_fo,GBPINR,15055,OPTCUR,CE,107,GBPINR26SEPTEMBER23107CE,GBPINR23SEP107CE,GBPINR 26SEP23 107 CE,26-09-2023,1,0.0025,107,,107
10665,CDS,cde_fo,GBPINR,15056,OPTCUR,PE,107,GBPINR26SEPTEMBER23107PE,GBPINR23SEP107PE,GBPINR 26SEP23 107 PE,26-09-2023,1,0.0025,107,,107
10666,CDS,cde_fo,USDINR,15065,OPTCUR,CE,88.75,USDINR27DECEMBER2388.75CE,USDINR23DEC88.75CE,USDINR 27DEC23 88.75 CE,27-12-2023,1,0.0025,88,75,88.75
10667,CDS,cde_fo,USDINR,15066,OPTCUR,PE,88.75,USDINR27DECEMBER2388.75PE,USDINR23DEC88.75PE,USDINR 27DEC23 88.75 PE,27-12-2023,1,0.0025,88,75,88.75
10668,CDS,cde_fo,GBPINR,15115,OPTCUR,CE,108,GBPINR27JUNE23108CE,GBPINR23JUN108CE,GBPINR 27JUN23 108 CE,27-06-2023,1,0.0025,108,,108
10669,CDS,cde_fo,GBPINR,15116,OPTCUR,PE,108,GBPINR27JUNE23108PE,GBPINR23JUN108PE,GBPINR 27JUN23 108 PE,27-06-2023,1,0.0025,108,,108
10670,CDS,cde_fo,GBPINR,15117,OPTCUR,CE,108.25,GBPINR27JUNE23108.25CE,GBPINR23JUN108.25CE,GBPINR 27JUN23 108.25 CE,27-06-2023,1,0.0025,108,25,108.25
10671,CDS,cde_fo,GBPINR,15118,OPTCUR,PE,108.25,GBPINR27JUNE23108.25PE,GBPINR23JUN108.25PE,GBPINR 27JUN23 108.25 PE,27-06-2023,1,0.0025,108,25,108.25
10672,CDS,cde_fo,GBPINR,15119,OPTCUR,CE,108,GBPINR26SEPTEMBER23108CE,GBPINR23SEP108CE,GBPINR 26SEP23 108 CE,26-09-2023,1,0.0025,108,,108
10673,CDS,cde_fo,GBPINR,15120,OPTCUR,PE,108,GBPINR26SEPTEMBER23108PE,GBPINR23SEP108PE,GBPINR 26SEP23 108 PE,26-09-2023,1,0.0025,108,,108
10674,CDS,cde_fo,GBPINR,15121,OPTCUR,CE,108.25,GBPINR26SEPTEMBER23108.25CE,GBPINR23SEP108.25CE,GBPINR 26SEP23 108.25 CE,26-09-2023,1,0.0025,108,25,108.25
10675,CDS,cde_fo,GBPINR,15122,OPTCUR,PE,108.25,GBPINR26SEPTEMBER23108.25PE,GBPINR23SEP108.25PE,GBPINR 26SEP23 108.25 PE,26-09-2023,1,0.0025,108,25,108.25
10676,CDS,cde_fo,GBPUSD,15131,OPTCUR,CE,1.355,GBPUSD27JUNE231.355CE,GBPUSD23JUN1.355CE,GBPUSD 27JUN23 1.355 CE,27-06-2023,1,0.0001,1,355,1.355
10677,CDS,cde_fo,GBPUSD,15132,OPTCUR,PE,1.355,GBPUSD27JUNE231.355PE,GBPUSD23JUN1.355PE,GBPUSD 27JUN23 1.355 PE,27-06-2023,1,0.0001,1,355,1.355
10678,CDS,cde_fo,GBPUSD,15133,OPTCUR,CE,1.36,GBPUSD27JUNE231.36CE,GBPUSD23JUN1.36CE,GBPUSD 27JUN23 1.36 CE,27-06-2023,1,0.0001,1,36,1.36
10679,CDS,cde_fo,GBPUSD,15134,OPTCUR,PE,1.36,GBPUSD27JUNE231.36PE,GBPUSD23JUN1.36PE,GBPUSD 27JUN23 1.36 PE,27-06-2023,1,0.0001,1,36,1.36
10680,CDS,cde_fo,GBPUSD,15135,OPTCUR,CE,1.355,GBPUSD26SEPTEMBER231.355CE,GBPUSD23SEP1.355CE,GBPUSD 26SEP23 1.355 CE,26-09-2023,1,0.0001,1,355,1.355
10681,CDS,cde_fo,GBPUSD,15136,OPTCUR,PE,1.355,GBPUSD26SEPTEMBER231.355PE,GBPUSD23SEP1.355PE,GBPUSD 26SEP23 1.355 PE,26-09-2023,1,0.0001,1,355,1.355
10682,CDS,cde_fo,GBPUSD,15137,OPTCUR,CE,1.36,GBPUSD26SEPTEMBER231.36CE,GBPUSD23SEP1.36CE,GBPUSD 26SEP23 1.36 CE,26-09-2023,1,0.0001,1,36,1.36
10683,CDS,cde_fo,GBPUSD,15138,OPTCUR,PE,1.36,GBPUSD26SEPTEMBER231.36PE,GBPUSD23SEP1.36PE,GBPUSD 26SEP23 1.36 PE,26-09-2023,1,0.0001,1,36,1.36
10684,CDS,cde_fo,USDJPY,15139,OPTCUR,CE,121.5,USDJPY27DECEMBER23121.5CE,USDJPY23DEC121.5CE,USDJPY 27DEC23 121.5 CE,27-12-2023,1,0.01,121,5,121.5
10685,CDS,cde_fo,USDJPY,15140,OPTCUR,PE,121.5,USDJPY27DECEMBER23121.5PE,USDJPY23DEC121.5PE,USDJPY 27DEC23 121.5 PE,27-12-2023,1,0.01,121,5,121.5
10686,CDS,cde_fo,USDJPY,15141,OPTCUR,CE,122,USDJPY27DECEMBER23122CE,USDJPY23DEC122CE,USDJPY 27DEC23 122 CE,27-12-2023,1,0.01,122,,122
